"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","GDPHRWKD","TOT","USD","A","1997",19.339245,
"HUN","GDPHRWKD","TOT","USD","A","1998",19.854236,
"HUN","GDPHRWKD","TOT","USD","A","1999",19.760835,
"HUN","GDPHRWKD","TOT","USD","A","2000",20.465225,
"HUN","GDPHRWKD","TOT","USD","A","2001",21.706908,
"HUN","GDPHRWKD","TOT","USD","A","2002",22.572771,
"HUN","GDPHRWKD","TOT","USD","A","2003",23.762701,
"HUN","GDPHRWKD","TOT","USD","A","2004",25.092163,
"HUN","GDPHRWKD","TOT","USD","A","2005",26.259817,
"HUN","GDPHRWKD","TOT","USD","A","2006",27.200756,
"HUN","GDPHRWKD","TOT","USD","A","2007",27.344981,
"HUN","GDPHRWKD","TOT","USD","A","2008",28.086344,
"HUN","GDPHRWKD","TOT","USD","A","2009",27.15892,
"HUN","GDPHRWKD","TOT","USD","A","2010",30.531647,"B"
"HUN","GDPHRWKD","TOT","USD","A","2011",31.161314,
"HUN","GDPHRWKD","TOT","USD","A","2012",30.951891,
"HUN","GDPHRWKD","TOT","USD","A","2013",31.353349,
"HUN","GDPHRWKD","TOT","USD","A","2014",31.044159,
"HUN","GDPHRWKD","TOT","USD","A","2015",31.437742,
"HUN","GDPHRWKD","TOT","USD","A","2016",31.001422,
"HUN","GDPHRWKD","TOT","USD","A","2017",31.986911,
"HUN","GDPHRWKD","TOT","USD","A","2018",33.38293,
"ISL","GDPHRWKD","TOT","USD","A","1970",17.335275,
"ISL","GDPHRWKD","TOT","USD","A","1971",19.082643,
"ISL","GDPHRWKD","TOT","USD","A","1972",20.031499,
"ISL","GDPHRWKD","TOT","USD","A","1973",21.019341,
"ISL","GDPHRWKD","TOT","USD","A","1974",21.783787,
"ISL","GDPHRWKD","TOT","USD","A","1975",21.814165,
"ISL","GDPHRWKD","TOT","USD","A","1976",22.709952,
"ISL","GDPHRWKD","TOT","USD","A","1977",25.209511,
"ISL","GDPHRWKD","TOT","USD","A","1978",26.515743,
"ISL","GDPHRWKD","TOT","USD","A","1979",27.824971,
"ISL","GDPHRWKD","TOT","USD","A","1980",28.703321,
"ISL","GDPHRWKD","TOT","USD","A","1981",28.550781,
"ISL","GDPHRWKD","TOT","USD","A","1982",28.3963,
"ISL","GDPHRWKD","TOT","USD","A","1983",27.532699,
"ISL","GDPHRWKD","TOT","USD","A","1984",28.309279,
"ISL","GDPHRWKD","TOT","USD","A","1985",28.229997,
"ISL","GDPHRWKD","TOT","USD","A","1986",29.211673,
"ISL","GDPHRWKD","TOT","USD","A","1987",30.001984,
"ISL","GDPHRWKD","TOT","USD","A","1988",30.752582,
"ISL","GDPHRWKD","TOT","USD","A","1989",31.370636,
"ISL","GDPHRWKD","TOT","USD","A","1990",32.228362,
"ISL","GDPHRWKD","TOT","USD","A","1991",32.10657,
"ISL","GDPHRWKD","TOT","USD","A","1992",31.023329,
"ISL","GDPHRWKD","TOT","USD","A","1993",31.227598,
"ISL","GDPHRWKD","TOT","USD","A","1994",32.640946,
"ISL","GDPHRWKD","TOT","USD","A","1995",31.996054,
"ISL","GDPHRWKD","TOT","USD","A","1996",33.065565,
"ISL","GDPHRWKD","TOT","USD","A","1997",34.443845,
"ISL","GDPHRWKD","TOT","USD","A","1998",35.821195,
"ISL","GDPHRWKD","TOT","USD","A","1999",36.392682,
"ISL","GDPHRWKD","TOT","USD","A","2000",36.297477,
"ISL","GDPHRWKD","TOT","USD","A","2001",36.859279,
"ISL","GDPHRWKD","TOT","USD","A","2002",38.429937,
"ISL","GDPHRWKD","TOT","USD","A","2003",39.994728,
"ISL","GDPHRWKD","TOT","USD","A","2004",43.208129,
"ISL","GDPHRWKD","TOT","USD","A","2005",44.710084,
"ISL","GDPHRWKD","TOT","USD","A","2006",45.06804,
"ISL","GDPHRWKD","TOT","USD","A","2007",47.785307,
"ISL","GDPHRWKD","TOT","USD","A","2008",48.300771,
"ISL","GDPHRWKD","TOT","USD","A","2009",51.831791,
"ISL","GDPHRWKD","TOT","USD","A","2010",50.978678,
"ISL","GDPHRWKD","TOT","USD","A","2011",51.055313,
"ISL","GDPHRWKD","TOT","USD","A","2012",51.233753,
"ISL","GDPHRWKD","TOT","USD","A","2013",52.043709,
"ISL","GDPHRWKD","TOT","USD","A","2014",52.211156,
"ISL","GDPHRWKD","TOT","USD","A","2015",53.224909,
"ISL","GDPHRWKD","TOT","USD","A","2016",54.764706,
"ISL","GDPHRWKD","TOT","USD","A","2017",55.424935,
"ISL","GDPHRWKD","TOT","USD","A","2018",56.913697,
"IRL","GDPHRWKD","TOT","USD","A","1970",13.156312,
"IRL","GDPHRWKD","TOT","USD","A","1971",13.556952,
"IRL","GDPHRWKD","TOT","USD","A","1972",14.744746,
"IRL","GDPHRWKD","TOT","USD","A","1973",15.307534,
"IRL","GDPHRWKD","TOT","USD","A","1974",15.993032,
"IRL","GDPHRWKD","TOT","USD","A","1975",17.105564,
"IRL","GDPHRWKD","TOT","USD","A","1976",17.543712,
"IRL","GDPHRWKD","TOT","USD","A","1977",18.646707,
"IRL","GDPHRWKD","TOT","USD","A","1978",19.944776,
"IRL","GDPHRWKD","TOT","USD","A","1979",19.755097,
"IRL","GDPHRWKD","TOT","USD","A","1980",20.931935,
"IRL","GDPHRWKD","TOT","USD","A","1981",22.017468,
"IRL","GDPHRWKD","TOT","USD","A","1982",22.689962,
"IRL","GDPHRWKD","TOT","USD","A","1983",22.947811,
"IRL","GDPHRWKD","TOT","USD","A","1984",24.609378,
"IRL","GDPHRWKD","TOT","USD","A","1985",25.393232,
"IRL","GDPHRWKD","TOT","USD","A","1986",25.021045,
"IRL","GDPHRWKD","TOT","USD","A","1987",26.291496,
"IRL","GDPHRWKD","TOT","USD","A","1988",27.542227,
"IRL","GDPHRWKD","TOT","USD","A","1989",29.075438,
"IRL","GDPHRWKD","TOT","USD","A","1990",30.382554,
"IRL","GDPHRWKD","TOT","USD","A","1991",31.603195,
"IRL","GDPHRWKD","TOT","USD","A","1992",33.187182,
"IRL","GDPHRWKD","TOT","USD","A","1993",34.025421,
"IRL","GDPHRWKD","TOT","USD","A","1994",34.850505,
"IRL","GDPHRWKD","TOT","USD","A","1995",36.568218,
"IRL","GDPHRWKD","TOT","USD","A","1996",38.044629,
"IRL","GDPHRWKD","TOT","USD","A","1997",40.593677,
"IRL","GDPHRWKD","TOT","USD","A","1998",41.416807,
"IRL","GDPHRWKD","TOT","USD","A","1999",43.235668,
"IRL","GDPHRWKD","TOT","USD","A","2000",45.504209,
"IRL","GDPHRWKD","TOT","USD","A","2001",46.68218,
"IRL","GDPHRWKD","TOT","USD","A","2002",49.172262,
"IRL","GDPHRWKD","TOT","USD","A","2003",50.195168,
"IRL","GDPHRWKD","TOT","USD","A","2004",52.129753,
"IRL","GDPHRWKD","TOT","USD","A","2005",52.300005,
"IRL","GDPHRWKD","TOT","USD","A","2006",52.646814,
"IRL","GDPHRWKD","TOT","USD","A","2007",53.523006,
"IRL","GDPHRWKD","TOT","USD","A","2008",52.035827,
"IRL","GDPHRWKD","TOT","USD","A","2009",54.544445,
"IRL","GDPHRWKD","TOT","USD","A","2010",60.941114,"B"
"IRL","GDPHRWKD","TOT","USD","A","2011",61.938388,
"IRL","GDPHRWKD","TOT","USD","A","2012",62.37169,
"IRL","GDPHRWKD","TOT","USD","A","2013",61.206634,
"IRL","GDPHRWKD","TOT","USD","A","2014",64.197774,
"IRL","GDPHRWKD","TOT","USD","A","2015",76.952381,
"IRL","GDPHRWKD","TOT","USD","A","2016",77.257722,
"IRL","GDPHRWKD","TOT","USD","A","2017",80.56573,
"IRL","GDPHRWKD","TOT","USD","A","2018",83.968786,
"ITA","GDPHRWKD","TOT","USD","A","1970",22.721807,
"ITA","GDPHRWKD","TOT","USD","A","1971",23.737574,
"ITA","GDPHRWKD","TOT","USD","A","1972",24.913523,
"ITA","GDPHRWKD","TOT","USD","A","1973",26.534856,
"ITA","GDPHRWKD","TOT","USD","A","1974",28.00413,
"ITA","GDPHRWKD","TOT","USD","A","1975",27.620618,
"ITA","GDPHRWKD","TOT","USD","A","1976",29.324481,
"ITA","GDPHRWKD","TOT","USD","A","1977",30.541467,
"ITA","GDPHRWKD","TOT","USD","A","1978",31.596344,
"ITA","GDPHRWKD","TOT","USD","A","1979",33.227685,
"ITA","GDPHRWKD","TOT","USD","A","1980",33.858702,
"ITA","GDPHRWKD","TOT","USD","A","1981",34.05702,
"ITA","GDPHRWKD","TOT","USD","A","1982",33.920301,
"ITA","GDPHRWKD","TOT","USD","A","1983",34.219883,
"ITA","GDPHRWKD","TOT","USD","A","1984",35.522333,
"ITA","GDPHRWKD","TOT","USD","A","1985",36.241953,
"ITA","GDPHRWKD","TOT","USD","A","1986",36.856493,
"ITA","GDPHRWKD","TOT","USD","A","1987",37.561664,
"ITA","GDPHRWKD","TOT","USD","A","1988",38.64651,
"ITA","GDPHRWKD","TOT","USD","A","1989",40.020928,
"ITA","GDPHRWKD","TOT","USD","A","1990",40.406402,
"ITA","GDPHRWKD","TOT","USD","A","1991",40.425096,
"ITA","GDPHRWKD","TOT","USD","A","1992",40.990829,
"ITA","GDPHRWKD","TOT","USD","A","1993",41.766157,
"ITA","GDPHRWKD","TOT","USD","A","1994",43.520531,
"ITA","GDPHRWKD","TOT","USD","A","1995",44.810749,
"ITA","GDPHRWKD","TOT","USD","A","1996",44.870212,
"ITA","GDPHRWKD","TOT","USD","A","1997",45.697199,
"ITA","GDPHRWKD","TOT","USD","A","1998",45.637477,
"ITA","GDPHRWKD","TOT","USD","A","1999",45.931333,
"ITA","GDPHRWKD","TOT","USD","A","2000",47.217945,
"ITA","GDPHRWKD","TOT","USD","A","2001",47.463952,
"ITA","GDPHRWKD","TOT","USD","A","2002",47.082335,
"ITA","GDPHRWKD","TOT","USD","A","2003",46.747445,
"ITA","GDPHRWKD","TOT","USD","A","2004",47.21289,
"ITA","GDPHRWKD","TOT","USD","A","2005",47.481299,
"ITA","GDPHRWKD","TOT","USD","A","2006",47.484854,
"ITA","GDPHRWKD","TOT","USD","A","2007",47.44629,
"ITA","GDPHRWKD","TOT","USD","A","2008",47.13565,
"ITA","GDPHRWKD","TOT","USD","A","2009",46.109444,
"ITA","GDPHRWKD","TOT","USD","A","2010",47.146813,
"ITA","GDPHRWKD","TOT","USD","A","2011",47.37879,
"ITA","GDPHRWKD","TOT","USD","A","2012",47.22891,
"ITA","GDPHRWKD","TOT","USD","A","2013",47.659233,
"ITA","GDPHRWKD","TOT","USD","A","2014",47.746684,
"ITA","GDPHRWKD","TOT","USD","A","2015",47.852158,
"ITA","GDPHRWKD","TOT","USD","A","2016",47.646031,
"ITA","GDPHRWKD","TOT","USD","A","2017",47.965348,
"ITA","GDPHRWKD","TOT","USD","A","2018",47.857076,
"JPN","GDPHRWKD","TOT","USD","A","1970",12.499019,
"JPN","GDPHRWKD","TOT","USD","A","1971",13.017892,
"JPN","GDPHRWKD","TOT","USD","A","1972",14.109482,
"JPN","GDPHRWKD","TOT","USD","A","1973",15.088907,
"JPN","GDPHRWKD","TOT","USD","A","1974",15.415222,
"JPN","GDPHRWKD","TOT","USD","A","1975",16.119553,
"JPN","GDPHRWKD","TOT","USD","A","1976",16.49928,
"JPN","GDPHRWKD","TOT","USD","A","1977",17.011478,
"JPN","GDPHRWKD","TOT","USD","A","1978",17.785456,
"JPN","GDPHRWKD","TOT","USD","A","1979",18.543651,
"JPN","GDPHRWKD","TOT","USD","A","1980",18.979788,
"JPN","GDPHRWKD","TOT","USD","A","1981",19.768945,
"JPN","GDPHRWKD","TOT","USD","A","1982",20.2775,
"JPN","GDPHRWKD","TOT","USD","A","1983",20.767714,
"JPN","GDPHRWKD","TOT","USD","A","1984",21.495635,
"JPN","GDPHRWKD","TOT","USD","A","1985",22.659879,
"JPN","GDPHRWKD","TOT","USD","A","1986",23.25014,
"JPN","GDPHRWKD","TOT","USD","A","1987",24.265516,
"JPN","GDPHRWKD","TOT","USD","A","1988",25.663518,
"JPN","GDPHRWKD","TOT","USD","A","1989",26.80133,
"JPN","GDPHRWKD","TOT","USD","A","1990",28.182145,
"JPN","GDPHRWKD","TOT","USD","A","1991",29.036174,
"JPN","GDPHRWKD","TOT","USD","A","1992",29.441956,
"JPN","GDPHRWKD","TOT","USD","A","1993",30.098058,
"JPN","GDPHRWKD","TOT","USD","A","1994",30.474724,
"JPN","GDPHRWKD","TOT","USD","A","1995",31.434645,
"JPN","GDPHRWKD","TOT","USD","A","1996",32.239945,
"JPN","GDPHRWKD","TOT","USD","A","1997",32.822512,
"JPN","GDPHRWKD","TOT","USD","A","1998",33.237971,
"JPN","GDPHRWKD","TOT","USD","A","1999",34.19882,
"JPN","GDPHRWKD","TOT","USD","A","2000",35.193227,
"JPN","GDPHRWKD","TOT","USD","A","2001",35.701227,
"JPN","GDPHRWKD","TOT","USD","A","2002",36.386733,
"JPN","GDPHRWKD","TOT","USD","A","2003",36.902847,
"JPN","GDPHRWKD","TOT","USD","A","2004",37.754194,
"JPN","GDPHRWKD","TOT","USD","A","2005",38.334189,
"JPN","GDPHRWKD","TOT","USD","A","2006",38.413924,
"JPN","GDPHRWKD","TOT","USD","A","2007",38.720602,
"JPN","GDPHRWKD","TOT","USD","A","2008",38.658625,
"JPN","GDPHRWKD","TOT","USD","A","2009",38.22912,
"JPN","GDPHRWKD","TOT","USD","A","2010",39.477893,
"JPN","GDPHRWKD","TOT","USD","A","2011",39.569989,
"JPN","GDPHRWKD","TOT","USD","A","2012",39.939969,
"JPN","GDPHRWKD","TOT","USD","A","2013",40.764646,
"JPN","GDPHRWKD","TOT","USD","A","2014",40.796111,
"JPN","GDPHRWKD","TOT","USD","A","2015",41.355854,
"JPN","GDPHRWKD","TOT","USD","A","2016",41.33463,
"JPN","GDPHRWKD","TOT","USD","A","2017",41.84887,
"JPN","GDPHRWKD","TOT","USD","A","2018",42.050317,
"KOR","GDPHRWKD","TOT","USD","A","1970",2.863239,
"KOR","GDPHRWKD","TOT","USD","A","1971",3.064101,
"KOR","GDPHRWKD","TOT","USD","A","1972",3.152571,
"KOR","GDPHRWKD","TOT","USD","A","1973",3.440602,
"KOR","GDPHRWKD","TOT","USD","A","1974",3.615388,
"KOR","GDPHRWKD","TOT","USD","A","1975",3.817262,
"KOR","GDPHRWKD","TOT","USD","A","1976",4.07528,
"KOR","GDPHRWKD","TOT","USD","A","1977",4.441589,
"KOR","GDPHRWKD","TOT","USD","A","1978",4.709501,
"KOR","GDPHRWKD","TOT","USD","A","1979",5.054252,
"KOR","GDPHRWKD","TOT","USD","A","1980",4.949065,
"KOR","GDPHRWKD","TOT","USD","A","1981",5.147067,
"KOR","GDPHRWKD","TOT","USD","A","1982",5.410088,
"KOR","GDPHRWKD","TOT","USD","A","1983",6.035723,
"KOR","GDPHRWKD","TOT","USD","A","1984",6.71036,
"KOR","GDPHRWKD","TOT","USD","A","1985",7.029544,
"KOR","GDPHRWKD","TOT","USD","A","1986",7.473565,
"KOR","GDPHRWKD","TOT","USD","A","1987",8.054738,
"KOR","GDPHRWKD","TOT","USD","A","1988",8.880289,
"KOR","GDPHRWKD","TOT","USD","A","1989",9.474896,
"KOR","GDPHRWKD","TOT","USD","A","1990",10.306247,
"KOR","GDPHRWKD","TOT","USD","A","1991",11.111195,
"KOR","GDPHRWKD","TOT","USD","A","1992",11.668893,
"KOR","GDPHRWKD","TOT","USD","A","1993",12.242296,
"KOR","GDPHRWKD","TOT","USD","A","1994",13.028769,
"KOR","GDPHRWKD","TOT","USD","A","1995",13.840996,
"KOR","GDPHRWKD","TOT","USD","A","1996",14.635998,
"KOR","GDPHRWKD","TOT","USD","A","1997",15.566181,
"KOR","GDPHRWKD","TOT","USD","A","1998",16.259193,
"KOR","GDPHRWKD","TOT","USD","A","1999",17.736639,
"KOR","GDPHRWKD","TOT","USD","A","2000",18.404641,
"KOR","GDPHRWKD","TOT","USD","A","2001",18.963724,
"KOR","GDPHRWKD","TOT","USD","A","2002",20.158319,
"KOR","GDPHRWKD","TOT","USD","A","2003",21.049975,
"KOR","GDPHRWKD","TOT","USD","A","2004",21.940626,
"KOR","GDPHRWKD","TOT","USD","A","2005",22.887976,
"KOR","GDPHRWKD","TOT","USD","A","2006",23.820916,
"KOR","GDPHRWKD","TOT","USD","A","2007",25.247768,
"KOR","GDPHRWKD","TOT","USD","A","2008",26.787827,
"KOR","GDPHRWKD","TOT","USD","A","2009",27.690902,
"KOR","GDPHRWKD","TOT","USD","A","2010",29.255959,
"KOR","GDPHRWKD","TOT","USD","A","2011",30.101213,
"KOR","GDPHRWKD","TOT","USD","A","2012",30.493024,
"KOR","GDPHRWKD","TOT","USD","A","2013",31.096662,
"KOR","GDPHRWKD","TOT","USD","A","2014",31.788825,
"KOR","GDPHRWKD","TOT","USD","A","2015",32.061985,
"KOR","GDPHRWKD","TOT","USD","A","2016",32.917357,
"KOR","GDPHRWKD","TOT","USD","A","2017",34.303267,
"LUX","GDPHRWKD","TOT","USD","A","1970",36.017958,
"LUX","GDPHRWKD","TOT","USD","A","1971",35.896935,
"LUX","GDPHRWKD","TOT","USD","A","1972",37.682189,
"LUX","GDPHRWKD","TOT","USD","A","1973",40.7137,
"LUX","GDPHRWKD","TOT","USD","A","1974",41.831905,
"LUX","GDPHRWKD","TOT","USD","A","1975",39.224102,
"LUX","GDPHRWKD","TOT","USD","A","1976",39.892057,
"LUX","GDPHRWKD","TOT","USD","A","1977",41.131439,
"LUX","GDPHRWKD","TOT","USD","A","1978",43.495846,
"LUX","GDPHRWKD","TOT","USD","A","1979",44.722512,
"LUX","GDPHRWKD","TOT","USD","A","1980",45.216462,
"LUX","GDPHRWKD","TOT","USD","A","1981",45.481254,
"LUX","GDPHRWKD","TOT","USD","A","1982",46.607867,
"LUX","GDPHRWKD","TOT","USD","A","1983",48.31895,
"LUX","GDPHRWKD","TOT","USD","A","1984",51.44496,
"LUX","GDPHRWKD","TOT","USD","A","1985",51.948244,
"LUX","GDPHRWKD","TOT","USD","A","1986",56.099373,
"LUX","GDPHRWKD","TOT","USD","A","1987",56.830365,
"LUX","GDPHRWKD","TOT","USD","A","1988",59.109634,
"LUX","GDPHRWKD","TOT","USD","A","1989",63.163542,
"LUX","GDPHRWKD","TOT","USD","A","1990",63.835969,
"LUX","GDPHRWKD","TOT","USD","A","1991",67.408706,
"LUX","GDPHRWKD","TOT","USD","A","1992",67.668204,
"LUX","GDPHRWKD","TOT","USD","A","1993",68.994387,
"LUX","GDPHRWKD","TOT","USD","A","1994",70.679641,
"LUX","GDPHRWKD","TOT","USD","A","1995",72.41408,
"LUX","GDPHRWKD","TOT","USD","A","1996",71.247787,
"LUX","GDPHRWKD","TOT","USD","A","1997",72.914607,
"LUX","GDPHRWKD","TOT","USD","A","1998",74.29421,
"LUX","GDPHRWKD","TOT","USD","A","1999",76.983715,
"LUX","GDPHRWKD","TOT","USD","A","2000",78.616632,"B"
"LUX","GDPHRWKD","TOT","USD","A","2001",77.045601,
"LUX","GDPHRWKD","TOT","USD","A","2002",77.988554,
"LUX","GDPHRWKD","TOT","USD","A","2003",77.90917,
"LUX","GDPHRWKD","TOT","USD","A","2004",78.918359,
"LUX","GDPHRWKD","TOT","USD","A","2005",80.658883,
"LUX","GDPHRWKD","TOT","USD","A","2006",81.576879,
"LUX","GDPHRWKD","TOT","USD","A","2007",83.905804,
"LUX","GDPHRWKD","TOT","USD","A","2008",79.027108,
"LUX","GDPHRWKD","TOT","USD","A","2009",77.290088,
"LUX","GDPHRWKD","TOT","USD","A","2010",79.597074,
"LUX","GDPHRWKD","TOT","USD","A","2011",79.355712,
"LUX","GDPHRWKD","TOT","USD","A","2012",77.56053,
"LUX","GDPHRWKD","TOT","USD","A","2013",79.235864,
"LUX","GDPHRWKD","TOT","USD","A","2014",80.392357,
"LUX","GDPHRWKD","TOT","USD","A","2015",81.035055,
"LUX","GDPHRWKD","TOT","USD","A","2016",80.586039,
"LUX","GDPHRWKD","TOT","USD","A","2017",79.521716,
"LUX","GDPHRWKD","TOT","USD","A","2018",78.638366,
"MEX","GDPHRWKD","TOT","USD","A","1991",17.870964,
"MEX","GDPHRWKD","TOT","USD","A","1992",17.962893,
"MEX","GDPHRWKD","TOT","USD","A","1993",17.889008,
"MEX","GDPHRWKD","TOT","USD","A","1994",17.850852,
"MEX","GDPHRWKD","TOT","USD","A","1995",16.743436,
"MEX","GDPHRWKD","TOT","USD","A","1996",16.932685,
"MEX","GDPHRWKD","TOT","USD","A","1997",16.736746,
"MEX","GDPHRWKD","TOT","USD","A","1998",17.722531,
"MEX","GDPHRWKD","TOT","USD","A","1999",17.407587,
"MEX","GDPHRWKD","TOT","USD","A","2000",18.431932,
"MEX","GDPHRWKD","TOT","USD","A","2001",18.556824,
"MEX","GDPHRWKD","TOT","USD","A","2002",17.710099,
"MEX","GDPHRWKD","TOT","USD","A","2003",18.264101,
"MEX","GDPHRWKD","TOT","USD","A","2004",18.515342,
"MEX","GDPHRWKD","TOT","USD","A","2005",18.260828,
"MEX","GDPHRWKD","TOT","USD","A","2006",18.854197,
"MEX","GDPHRWKD","TOT","USD","A","2007",19.112317,
"MEX","GDPHRWKD","TOT","USD","A","2008",18.481745,
"MEX","GDPHRWKD","TOT","USD","A","2009",18.478007,
"MEX","GDPHRWKD","TOT","USD","A","2010",17.558507,"B"
"MEX","GDPHRWKD","TOT","USD","A","2011",18.051122,
"MEX","GDPHRWKD","TOT","USD","A","2012",18.118811,
"MEX","GDPHRWKD","TOT","USD","A","2013",18.0321,
"MEX","GDPHRWKD","TOT","USD","A","2014",18.484524,"E"
"MEX","GDPHRWKD","TOT","USD","A","2015",18.588888,"E"
"MEX","GDPHRWKD","TOT","USD","A","2016",18.714848,"E"
"MEX","GDPHRWKD","TOT","USD","A","2017",18.8124,"E"
"NLD","GDPHRWKD","TOT","USD","A","1970",27.534785,
"NLD","GDPHRWKD","TOT","USD","A","1971",28.9465,
"NLD","GDPHRWKD","TOT","USD","A","1972",29.875657,
"NLD","GDPHRWKD","TOT","USD","A","1973",31.856644,
"NLD","GDPHRWKD","TOT","USD","A","1974",34.021413,
"NLD","GDPHRWKD","TOT","USD","A","1975",35.165083,
"NLD","GDPHRWKD","TOT","USD","A","1976",36.923082,
"NLD","GDPHRWKD","TOT","USD","A","1977",38.062561,
"NLD","GDPHRWKD","TOT","USD","A","1978",39.124673,
"NLD","GDPHRWKD","TOT","USD","A","1979",39.612495,
"NLD","GDPHRWKD","TOT","USD","A","1980",40.226044,
"NLD","GDPHRWKD","TOT","USD","A","1981",40.090044,
"NLD","GDPHRWKD","TOT","USD","A","1982",40.559317,
"NLD","GDPHRWKD","TOT","USD","A","1983",42.179299,
"NLD","GDPHRWKD","TOT","USD","A","1984",43.344819,
"NLD","GDPHRWKD","TOT","USD","A","1985",44.139939,
"NLD","GDPHRWKD","TOT","USD","A","1986",44.742384,
"NLD","GDPHRWKD","TOT","USD","A","1987",45.289813,
"NLD","GDPHRWKD","TOT","USD","A","1988",46.110666,
"NLD","GDPHRWKD","TOT","USD","A","1989",47.050656,
"NLD","GDPHRWKD","TOT","USD","A","1990",47.731264,
"NLD","GDPHRWKD","TOT","USD","A","1991",48.306902,
"NLD","GDPHRWKD","TOT","USD","A","1992",48.215826,
"NLD","GDPHRWKD","TOT","USD","A","1993",48.989192,
"NLD","GDPHRWKD","TOT","USD","A","1994",49.850049,
"NLD","GDPHRWKD","TOT","USD","A","1995",49.084806,
"NLD","GDPHRWKD","TOT","USD","A","1996",49.266255,
"NLD","GDPHRWKD","TOT","USD","A","1997",50.354066,
"NLD","GDPHRWKD","TOT","USD","A","1998",51.590506,
"NLD","GDPHRWKD","TOT","USD","A","1999",52.729169,
"NLD","GDPHRWKD","TOT","USD","A","2000",54.433428,
"NLD","GDPHRWKD","TOT","USD","A","2001",54.983277,
"NLD","GDPHRWKD","TOT","USD","A","2002",55.384597,
"NLD","GDPHRWKD","TOT","USD","A","2003",56.115898,
"NLD","GDPHRWKD","TOT","USD","A","2004",57.083709,
"NLD","GDPHRWKD","TOT","USD","A","2005",58.446827,
"NLD","GDPHRWKD","TOT","USD","A","2006",59.316132,
"NLD","GDPHRWKD","TOT","USD","A","2007",59.84609,
"NLD","GDPHRWKD","TOT","USD","A","2008",60.18967,
"NLD","GDPHRWKD","TOT","USD","A","2009",58.831974,
"NLD","GDPHRWKD","TOT","USD","A","2010",60.04691,
"NLD","GDPHRWKD","TOT","USD","A","2011",60.431715,
"NLD","GDPHRWKD","TOT","USD","A","2012",60.341765,
"NLD","GDPHRWKD","TOT","USD","A","2013",60.800305,
"NLD","GDPHRWKD","TOT","USD","A","2014",61.25051,
"NLD","GDPHRWKD","TOT","USD","A","2015",61.852554,
"NLD","GDPHRWKD","TOT","USD","A","2016",61.756102,
"NLD","GDPHRWKD","TOT","USD","A","2017",62.286683,
"NLD","GDPHRWKD","TOT","USD","A","2018",62.511517,
"NZL","GDPHRWKD","TOT","USD","A","1970",21.371808,
"NZL","GDPHRWKD","TOT","USD","A","1971",21.96537,
"NZL","GDPHRWKD","TOT","USD","A","1972",22.886836,
"NZL","GDPHRWKD","TOT","USD","A","1973",23.906704,
"NZL","GDPHRWKD","TOT","USD","A","1974",24.314858,
"NZL","GDPHRWKD","TOT","USD","A","1975",23.531318,
"NZL","GDPHRWKD","TOT","USD","A","1976",23.396487,
"NZL","GDPHRWKD","TOT","USD","A","1977",22.182382,
"NZL","GDPHRWKD","TOT","USD","A","1978",22.421048,
"NZL","GDPHRWKD","TOT","USD","A","1979",22.65583,
"NZL","GDPHRWKD","TOT","USD","A","1980",22.988017,
"NZL","GDPHRWKD","TOT","USD","A","1981",23.926474,
"NZL","GDPHRWKD","TOT","USD","A","1982",24.130577,
"NZL","GDPHRWKD","TOT","USD","A","1983",25.258802,
"NZL","GDPHRWKD","TOT","USD","A","1984",25.650773,
"NZL","GDPHRWKD","TOT","USD","A","1985",25.39638,
"NZL","GDPHRWKD","TOT","USD","A","1986",26.236427,
"NZL","GDPHRWKD","TOT","USD","A","1987",24.925291,
"NZL","GDPHRWKD","TOT","USD","A","1988",26.367953,
"NZL","GDPHRWKD","TOT","USD","A","1989",27.57621,
"NZL","GDPHRWKD","TOT","USD","A","1990",28.54916,
"NZL","GDPHRWKD","TOT","USD","A","1991",28.042258,
"NZL","GDPHRWKD","TOT","USD","A","1992",29.096049,
"NZL","GDPHRWKD","TOT","USD","A","1993",29.791763,
"NZL","GDPHRWKD","TOT","USD","A","1994",29.891138,
"NZL","GDPHRWKD","TOT","USD","A","1995",30.204144,
"NZL","GDPHRWKD","TOT","USD","A","1996",30.298262,
"NZL","GDPHRWKD","TOT","USD","A","1997",31.302468,
"NZL","GDPHRWKD","TOT","USD","A","1998",30.804743,
"NZL","GDPHRWKD","TOT","USD","A","1999",31.140207,
"NZL","GDPHRWKD","TOT","USD","A","2000",32.081875,
"NZL","GDPHRWKD","TOT","USD","A","2001",32.644606,
"NZL","GDPHRWKD","TOT","USD","A","2002",33.280854,
"NZL","GDPHRWKD","TOT","USD","A","2003",33.911481,
"NZL","GDPHRWKD","TOT","USD","A","2004",33.786509,
"NZL","GDPHRWKD","TOT","USD","A","2005",33.746023,
"NZL","GDPHRWKD","TOT","USD","A","2006",34.238252,
"NZL","GDPHRWKD","TOT","USD","A","2007",35.571309,
"NZL","GDPHRWKD","TOT","USD","A","2008",34.446439,
"NZL","GDPHRWKD","TOT","USD","A","2009",36.237915,
"NZL","GDPHRWKD","TOT","USD","A","2010",35.89072,
"NZL","GDPHRWKD","TOT","USD","A","2011",36.597651,
"NZL","GDPHRWKD","TOT","USD","A","2012",37.920572,
"NZL","GDPHRWKD","TOT","USD","A","2013",37.240546,
